Reef_id,site_id,site_name,site_latitude,site_longitude,survey_start_date,Year,survey_depth,transect_id,type,GROUP,COUNT,TOTAL
Mackay Reef,588,Mackay Reef Site 3,-16.05,145.65,2021-09-17T00:00:00Z,2021,6,58861,point_human_classification,HC,20,105
Mackay Reef,588,Mackay Reef Site 3,-16.05,145.65,2021-09-17T00:00:00Z,2021,6,58861,point_machine_classification,HC,17,105
Mackay Reef,588,Mackay Reef Site 3,-16.05,145.65,2021-09-17T00:00:00Z,2021,6,58862,point_human_classification,HC,31,105
Mackay Reef,588,Mackay Reef Site 3,-16.05,145.65,2021-09-17T00:00:00Z,2021,6,58862,point_machine_classification,HC,23,105
Mackay Reef,588,Mackay Reef Site 3,-16.05,145.65,2021-09-17T00:00:00Z,2021,6,58863,point_human_classification,HC,35,105
Mackay Reef,588,Mackay Reef Site 3,-16.05,145.65,2021-09-17T00:00:00Z,2021,6,58863,point_machine_classification,HC,24,105
Mackay Reef,588,Mackay Reef Site 3,-16.05,145.65,2021-09-17T00:00:00Z,2021,6,58864,point_human_classification,HC,21,85
Mackay Reef,588,Mackay Reef Site 3,-16.05,145.65,2021-09-17T00:00:00Z,2021,6,58864,point_machine_classification,HC,12,85
Mackay Reef,588,Mackay Reef Site 3,-16.05,145.65,2021-09-17T00:00:00Z,2021,6,58865,point_human_classification,HC,20,115
Mackay Reef,588,Mackay Reef Site 3,-16.05,145.65,2021-09-17T00:00:00Z,2021,6,58865,point_machine_classification,HC,18,115
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2015-04-28T14:00:00Z,2015,9,61091,point_human_classification,HC,11,50
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2015-04-28T14:00:00Z,2015,9,61091,point_machine_classification,HC,10,50
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2015-04-28T14:00:00Z,2015,9,61092,point_human_classification,HC,18,55
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2015-04-28T14:00:00Z,2015,9,61092,point_machine_classification,HC,19,55
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2015-04-28T14:00:00Z,2015,9,61093,point_human_classification,HC,18,65
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2015-04-28T14:00:00Z,2015,9,61093,point_machine_classification,HC,17,65
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2015-04-28T14:00:00Z,2015,9,61094,point_human_classification,HC,9,55
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2015-04-28T14:00:00Z,2015,9,61094,point_machine_classification,HC,9,55
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2015-04-29T00:00:00Z,2015,9,61095,point_human_classification,HC,10,50
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2015-04-29T00:00:00Z,2015,9,61095,point_machine_classification,HC,3,50
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2016-09-12T14:00:00Z,2016,9,61091,point_human_classification,HC,3,55
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2016-09-12T14:00:00Z,2016,9,61091,point_machine_classification,HC,5,55
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2016-09-12T14:00:00Z,2016,9,61092,point_human_classification,HC,6,65
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2016-09-12T14:00:00Z,2016,9,61092,point_machine_classification,HC,6,65
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2016-09-13T00:00:00Z,2016,9,61093,point_human_classification,HC,4,50
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2016-09-13T00:00:00Z,2016,9,61093,point_machine_classification,HC,0,50
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2016-09-13T00:00:00Z,2016,9,61094,point_human_classification,HC,3,50
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2016-09-13T00:00:00Z,2016,9,61094,point_machine_classification,HC,0,50
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2016-09-13T00:00:00Z,2016,9,61095,point_human_classification,HC,0,50
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2016-09-13T00:00:00Z,2016,9,61095,point_machine_classification,HC,0,50
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2019-02-14T14:00:00Z,2019,9,61091,point_human_classification,HC,6,50
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2019-02-14T14:00:00Z,2019,9,61091,point_machine_classification,HC,6,50
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2019-02-14T14:00:00Z,2019,9,61092,point_human_classification,HC,4,55
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2019-02-14T14:00:00Z,2019,9,61092,point_machine_classification,HC,2,55
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2019-02-14T14:00:00Z,2019,9,61093,point_human_classification,HC,0,25
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2019-02-14T14:00:00Z,2019,9,61093,point_machine_classification,HC,1,25
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2019-02-14T14:00:00Z,2019,9,61094,point_human_classification,HC,1,70
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2019-02-14T14:00:00Z,2019,9,61094,point_machine_classification,HC,4,70
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2019-02-14T14:00:00Z,2019,9,61095,point_human_classification,HC,3,60
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2019-02-14T14:00:00Z,2019,9,61095,point_machine_classification,HC,5,60
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2021-01-11T00:00:00Z,2021,8,61081,point_human_classification,HC,16,90
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2021-01-11T00:00:00Z,2021,8,61081,point_machine_classification,HC,6,90
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2021-01-11T00:00:00Z,2021,8,61082,point_human_classification,HC,16,95
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2021-01-11T00:00:00Z,2021,8,61082,point_machine_classification,HC,12,95
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2021-01-11T00:00:00Z,2021,8,61083,point_human_classification,HC,10,85
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2021-01-11T00:00:00Z,2021,8,61083,point_machine_classification,HC,6,85
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2021-01-11T00:00:00Z,2021,8,61084,point_human_classification,HC,13,90
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2021-01-11T00:00:00Z,2021,8,61084,point_machine_classification,HC,11,90
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2021-01-11T00:00:00Z,2021,8,61085,point_human_classification,HC,6,85
Opal Reef,610,Opal Reef Site 1,-16.2,145.91,2021-01-11T00:00:00Z,2021,8,61085,point_machine_classification,HC,4,85
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61191,point_human_classification,HC,11,50
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61191,point_machine_classification,HC,9,50
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61192,point_human_classification,HC,2,45
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61192,point_machine_classification,HC,2,45
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61193,point_human_classification,HC,9,55
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61193,point_machine_classification,HC,8,55
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61194,point_human_classification,HC,14,50
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61194,point_machine_classification,HC,12,50
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61195,point_human_classification,HC,8,55
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61195,point_machine_classification,HC,9,55
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61191,point_human_classification,HC,1,45
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61191,point_machine_classification,HC,3,45
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61193,point_human_classification,HC,9,65
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61193,point_machine_classification,HC,10,65
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61194,point_human_classification,HC,9,60
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61194,point_machine_classification,HC,10,60
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61195,point_human_classification,HC,2,60
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61195,point_machine_classification,HC,2,60
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2016-09-14T00:00:00Z,2016,9,61192,point_human_classification,HC,9,55
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2016-09-14T00:00:00Z,2016,9,61192,point_machine_classification,HC,3,55
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61191,point_human_classification,HC,1,45
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61191,point_machine_classification,HC,2,45
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61192,point_human_classification,HC,0,55
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61192,point_machine_classification,HC,0,55
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61193,point_human_classification,HC,0,45
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61193,point_machine_classification,HC,1,45
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61194,point_human_classification,HC,3,65
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61194,point_machine_classification,HC,4,65
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61195,point_human_classification,HC,2,50
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61195,point_machine_classification,HC,2,50
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2021-01-12T00:00:00Z,2021,7,61171,point_human_classification,HC,12,90
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2021-01-12T00:00:00Z,2021,7,61171,point_machine_classification,HC,7,90
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2021-01-12T00:00:00Z,2021,7,61172,point_human_classification,HC,10,90
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2021-01-12T00:00:00Z,2021,7,61172,point_machine_classification,HC,7,90
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2021-01-12T00:00:00Z,2021,7,61173,point_human_classification,HC,6,95
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2021-01-12T00:00:00Z,2021,7,61173,point_machine_classification,HC,4,95
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2021-01-12T00:00:00Z,2021,7,61174,point_human_classification,HC,14,75
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2021-01-12T00:00:00Z,2021,7,61174,point_machine_classification,HC,12,75
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2021-01-12T00:00:00Z,2021,7,61175,point_human_classification,HC,3,85
Opal Reef,611,Opal Reef Site 2,-16.21,145.91,2021-01-12T00:00:00Z,2021,7,61175,point_machine_classification,HC,0,85
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61291,point_human_classification,HC,9,60
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61291,point_machine_classification,HC,8,60
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61292,point_human_classification,HC,5,60
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61292,point_machine_classification,HC,8,60
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61293,point_human_classification,HC,13,60
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61293,point_machine_classification,HC,10,60
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61294,point_human_classification,HC,5,60
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61294,point_machine_classification,HC,8,60
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61295,point_human_classification,HC,6,55
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2015-04-28T14:00:00Z,2015,9,61295,point_machine_classification,HC,9,55
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61291,point_human_classification,HC,5,55
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61291,point_machine_classification,HC,5,55
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61293,point_human_classification,HC,0,50
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61293,point_machine_classification,HC,0,50
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61294,point_human_classification,HC,8,55
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2016-09-13T14:00:00Z,2016,9,61294,point_machine_classification,HC,12,55
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2016-09-14T00:00:00Z,2016,9,61292,point_human_classification,HC,0,50
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2016-09-14T00:00:00Z,2016,9,61292,point_machine_classification,HC,0,50
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2016-09-14T00:00:00Z,2016,9,61295,point_human_classification,HC,1,55
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2016-09-14T00:00:00Z,2016,9,61295,point_machine_classification,HC,0,55
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61291,point_human_classification,HC,0,45
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61291,point_machine_classification,HC,0,45
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61292,point_human_classification,HC,0,65
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61292,point_machine_classification,HC,3,65
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61293,point_human_classification,HC,0,45
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61293,point_machine_classification,HC,2,45
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61294,point_human_classification,HC,0,50
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61294,point_machine_classification,HC,1,50
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61295,point_human_classification,HC,0,35
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2019-02-14T14:00:00Z,2019,9,61295,point_machine_classification,HC,0,35
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2021-01-12T00:00:00Z,2021,6,61261,point_human_classification,HC,4,90
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2021-01-12T00:00:00Z,2021,6,61261,point_machine_classification,HC,2,90
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2021-01-12T00:00:00Z,2021,6,61262,point_human_classification,HC,9,95
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2021-01-12T00:00:00Z,2021,6,61262,point_machine_classification,HC,2,95
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2021-01-12T00:00:00Z,2021,6,61263,point_human_classification,HC,6,95
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2021-01-12T00:00:00Z,2021,6,61263,point_machine_classification,HC,1,95
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2021-01-12T00:00:00Z,2021,6,61264,point_human_classification,HC,4,75
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2021-01-12T00:00:00Z,2021,6,61264,point_machine_classification,HC,4,75
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2021-01-12T00:00:00Z,2021,6,61265,point_human_classification,HC,6,80
Opal Reef,612,Opal Reef Site 3,-16.21,145.91,2021-01-12T00:00:00Z,2021,6,61265,point_machine_classification,HC,2,80
